8757	224719,0.941254573099|247674,0.936088374925|265627,0.935729235153|214338,0.934528219111|271659,0.933581750658|202461,0.932688058712|62662,0.932391089171|269945,0.932053618384|129380,0.932053300461|261962,0.931935040801
6711	224719,0.973686570783|265627,0.970565922083|214338,0.969197118845|269945,0.969005594239|247674,0.968734183169|129380,0.968404120865|250733,0.968233198702|261962,0.967800828976|271659,0.967753893149|62662,0.967420779353
6713	224719,0.950332387348|265627,0.945351527106|202461,0.941936925682|271659,0.941206281138|250733,0.940829283484|217020,0.940155998873|261962,0.939944435706|223473,0.939358037453|47247,0.939286475622|272073,0.939259882319
570	224719,0.953497218788|270186,0.950545419523|265627,0.949242642025|250733,0.948566915394|272073,0.94821297744|67063,0.945191595119|269169,0.945149551412|202461,0.94383718145|47247,0.943306404952|261962,0.943067918634
8763	224719,0.939228900386|209385,0.938264037804|271659,0.937150484466|271656,0.936412717169|261303,0.935077065378|270597,0.934565735972|217905,0.934109334443|268578,0.934094176956|265627,0.933359817386|168431,0.931757331697
6717	62662,0.941941900186|269945,0.940054688934|271889,0.93759007401|224719,0.937074912477|250967,0.936809514304|270286,0.936777542266|265627,0.936257137856|267649,0.935910890047|241624,0.935729586218|268748,0.934626099243
575	224719,0.922175623236|271659,0.918805582908|217020,0.917133845451|247674,0.913863248571|202461,0.913833817002|265627,0.913495230198|201427,0.913029405612|243731,0.912993499292|265884,0.911184363633|209385,0.9111653441
10042	224719,0.978427424759|271656,0.976982949562|265627,0.97689604464|209385,0.976086137707|271659,0.974626460837|250733,0.973849231031|261303,0.973781135725|62662,0.973273270347|273201,0.973132648749|270597,0.972950996414
3618	224719,0.954526982671|265627,0.949796305781|214338,0.946509539419|250733,0.946327209099|261962,0.946204496796|247674,0.94596733015|202461,0.945826985577|269945,0.945719015682|62662,0.945486439242|271659,0.945304844976
2628	224719,0.942998711243|265627,0.939871626343|62662,0.938480064806|269945,0.934097975615|202461,0.93404834482|271659,0.933771537303|271656,0.93361870341|250733,0.932624767263|247674,0.932543287813|214338,0.932030300448
2629	224719,0.975623441951|265627,0.973056646621|271659,0.97041268892|202461,0.970060100079|250733,0.969486682776|223473,0.968778835807|272073,0.968383940459|217020,0.968116900625|271656,0.967805774999|261962,0.967749506048
2631	224719,0.943236775727|271656,0.9408864302|265627,0.939901535998|209385,0.939832157771|270597,0.937522498093|271659,0.937149206625|261303,0.936369252793|250733,0.935476031741|273201,0.934741242339|268578,0.934348828761
4793	224719,0.977692668556|265627,0.974259855271|214338,0.973689348082|247674,0.973276943898|261962,0.973012854516|269945,0.972630987687|250733,0.972553513191|129380,0.972056946992|202461,0.971952379232|271659,0.971585052865
8779	224719,0.959248643342|265627,0.956271299981|62662,0.954756994165|202461,0.952822844663|266876,0.951441153663|250733,0.951405037881|217020,0.950818159422|223473,0.950787667653|199888,0.950492877588|270286,0.949920455936
6732	224719,0.958985300388|265627,0.954132450463|202461,0.951270917142|250733,0.95103354965|261962,0.950321290869|271659,0.950051753678|272073,0.949906014753|217020,0.949719670547|47247,0.949697261882|265884,0.94898029344
5218	270186,0.911858568354|209656,0.904143237416|224719,0.902765418416|269169,0.900309906646|266051,0.90004510615|272073,0.900011263516|250733,0.898342322629|271005,0.89815679401|233050,0.897895225312|269820,0.896250217331
590	209656,0.765539440224|244448,0.764008142943|233050,0.761927662098|247235,0.760808346178|266051,0.759333567154|248255,0.75800373902|271005,0.757699237825|261664,0.757543865607|12576,0.754497579559|173885,0.754145805081
10832	209385,0.932020860451|271656,0.931910921351|224719,0.93159949959|271659,0.929764320114|261303,0.927998830399|270597,0.927661615949|217905,0.927372790137|265627,0.927098876863|168431,0.92662884772|268578,0.926243651548
2641	224719,0.966278733622|265627,0.962835452335|250733,0.959624351998|271659,0.959115302675|202461,0.958920200538|272073,0.958451810823|261962,0.957522576689|223473,0.95712685642|62662,0.956833003047|47247,0.955763817256
2644	224719,0.940073204811|217020,0.935881429842|265884,0.933381610427|261962,0.932404795112|247674,0.932350066185|271659,0.93205079539|202461,0.932034605553|243731,0.931758845308|47247,0.931550393958|214338,0.931292311155
8789	224719,0.929960090826|265627,0.926161910738|62662,0.925291210304|202461,0.922035950383|271659,0.92170026781|247674,0.920219101773|271656,0.920056899237|233376,0.918393570262|270286,0.918120201506|269945,0.918046067027
8790	224719,0.968981609363|209385,0.967647643513|271656,0.96736195178|271659,0.966301066375|265627,0.96591312629|261303,0.965168377294|217905,0.964403390137|268578,0.964228613184|270597,0.964194551236|273201,0.962261304611
6746	209385,0.854476270194|266424,0.852616763819|268578,0.852436171331|224719,0.852033179947|271656,0.851434226841|217905,0.850775944377|129380,0.85075478919|261303,0.850698141436|270597,0.849218310147|271996,0.848845764454
2651	268748,0.926193817556|224719,0.925208631743|62662,0.925001621207|265627,0.924389559212|271656,0.922221249749|270286,0.92068176505|241624,0.919944917438|250967,0.919167121536|272051,0.918659372748|268585,0.918540269666
6748	224719,0.954593072073|217020,0.950917460913|265627,0.950418319473|202461,0.94919577858|62662,0.947823918145|267886,0.947682028884|201427,0.947227374809|271659,0.947173707599|223473,0.945737251026|243731,0.945659307189
606	224719,0.956047373959|271656,0.953980371616|265627,0.953596298554|209385,0.952352276555|271659,0.950885570341|270597,0.94923946679|273201,0.949067570195|250733,0.948078556719|168431,0.946667404465|272073,0.946535523314
2149	224719,0.98514908889|265627,0.983250045469|250733,0.981530430742|271659,0.980820225056|202461,0.980795388562|272073,0.98075505048|261962,0.980213188366|62662,0.98020016637|223473,0.979654209508|269945,0.979098446588
4705	224719,0.951987994268|265627,0.947047986494|250733,0.944557229257|272073,0.943971378411|202461,0.941919565172|261962,0.941841368366|270186,0.940624665651|67063,0.940498507926|223473,0.939724156201|47247,0.939390491985
6754	224719,0.962980687479|265627,0.960469182327|62662,0.95696976659|250733,0.956562726871|202461,0.955918615708|266876,0.955009061223|272073,0.954636809722|223473,0.954614005289|271659,0.953907213958|261962,0.952608196439
1467	224719,0.963701499472|265627,0.961394932699|271656,0.959105027887|62662,0.957748938387|271659,0.95765691872|209385,0.95753245469|250733,0.956275860662|202461,0.955769269656|269945,0.955037367096|261962,0.9537967521
3089	224719,0.923144906092|265627,0.917283703144|271659,0.91603044012|271656,0.912336190257|209385,0.9123098129|202461,0.911056668715|250733,0.910571664831|273201,0.909797544886|272073,0.909466236965|223473,0.908414000184
6757	224719,0.960816720319|265627,0.958582584478|250733,0.956977096609|62662,0.956900492988|269945,0.955927794806|272073,0.955020826692|214338,0.952055275808|261962,0.951605879964|271656,0.95154784589|266876,0.951504393854
615	271656,0.887023051105|270597,0.88558860686|272667,0.88315440402|209385,0.881911691918|250733,0.880221642764|268578,0.879987949011|269945,0.879947642726|265627,0.879684245817|224719,0.879499718678|261303,0.878450586124
7612	271656,0.925960815683|209385,0.925920753384|224719,0.924097217028|261303,0.921873969332|217905,0.921773541862|271659,0.921465358651|268578,0.921234153107|270597,0.921064516194|265627,0.919884161009|168431,0.918648799839
10859	224719,0.971860413354|217020,0.969233119014|265627,0.968176701443|202461,0.967213493299|271659,0.967078419961|265884,0.966822752485|201427,0.966490402476|47247,0.965294038892|267886,0.965284981395|243731,0.96504446895
9915	224719,0.907839944794|62662,0.906453324298|265627,0.904268749074|269945,0.902617348414|270286,0.89839411691|250733,0.897964231205|214338,0.897941475253|247674,0.897741697325|271889,0.897726977002|125765,0.897454069297
4718	224719,0.920858910984|265627,0.916674823188|250733,0.912570347607|271656,0.912135277589|272073,0.910751612993|271659,0.910671948461|209385,0.910373863869|62662,0.907618806483|273201,0.907475576268|269945,0.907013143227
4719	269945,0.919384753922|224719,0.915380541824|62662,0.914254235833|250733,0.914153171851|265627,0.913855190747|129380,0.913039252165|271656,0.912198868593|214338,0.910198151025|248025,0.908816104465|224908,0.908497981923
8816	224719,0.980788304884|265627,0.978774432066|271656,0.977711744699|271659,0.977456167191|209385,0.977254012241|250733,0.976424950916|272073,0.976018248775|273201,0.97576407829|261303,0.975145222997|270597,0.975061484408
4721	224719,0.962829295035|265627,0.960589242338|271656,0.959111551127|250733,0.957487690996|209385,0.957304444983|272073,0.956869787612|271659,0.956767626951|273201,0.956074838597|270597,0.955072264996|261303,0.954028103751
10591	270186,0.962309380805|224719,0.961799225348|250733,0.961363480641|272073,0.960547358577|265627,0.960148369|266876,0.958632302614|62662,0.957749682689|188122,0.956865869801|271219,0.956610816045|269169,0.956176640534
7955	224719,0.959315357497|265627,0.956087291365|271659,0.952859289382|202461,0.951184557681|271656,0.951131494731|250733,0.951095659254|272073,0.949874709835|223473,0.949872818817|273201,0.949869894533|209385,0.949634115457
6249	224719,0.934627520627|265627,0.93336656493|266876,0.926679481595|273201,0.926610644645|250733,0.925575362839|223473,0.925333307887|268748,0.925272892894|271659,0.925177201323|202461,0.924731552857|62662,0.924365271079
2680	224719,0.959483921639|265627,0.95745197555|62662,0.955043145309|202461,0.952874249106|271659,0.952302998096|270286,0.950965324622|223473,0.950943980037|268748,0.950590827253|250733,0.950172259759|199888,0.950053197259
10004	266317,0.690901010808|267886,0.68801361029|243731,0.687823191674|191374,0.687786048744|217020,0.687652098953|271786,0.686845052761|201427,0.685122116505|65729,0.684013374652|270315,0.68373264807|59315,0.683616732341
6780	224719,0.898231002878|265627,0.896423014222|250733,0.893401844437|270186,0.89260969087|272073,0.892266490393|271656,0.89082824113|266876,0.887905241263|273201,0.887264223177|62662,0.885884382909|209385,0.884877679604
6781	224719,0.956738676669|62662,0.953816332814|265627,0.953279472191|269945,0.952171733171|247674,0.950849382928|214338,0.950750519312|125765,0.949499346851|271889,0.9493654643|202461,0.949033720059|250733,0.949015299964
638	224719,0.890889648044|265627,0.884166981413|270186,0.88347917491|250733,0.881539404866|272073,0.88093389729|47247,0.878850520281|202461,0.877964553786|67063,0.877606640702|223473,0.876314940127|269169,0.875982319052
641	224719,0.932677214783|271656,0.930827407308|265627,0.930030309441|209385,0.928595088712|250733,0.925493941392|270597,0.925090725937|271659,0.924594103176|261303,0.924491048378|272073,0.92343904641|273201,0.923343914616
642	224719,0.915661101152|265627,0.912274527459|250733,0.907501815333|272073,0.906683548043|270186,0.906109490763|271656,0.905010137956|271659,0.904211182277|202461,0.902495808784|223473,0.902494411882|266876,0.901219931769
10347	224719,0.973122616512|265627,0.969989383122|250733,0.968073327978|62662,0.96743959467|202461,0.967295297968|272073,0.966739257189|261962,0.966579027422|223473,0.96548665166|269945,0.965264437117|266876,0.964962994562
6788	224719,0.974556167495|265627,0.97137895214|214338,0.969686080077|247674,0.969503023597|271659,0.969219034755|269945,0.968985136235|129380,0.968671073765|261962,0.968667951811|250733,0.968476068827|202461,0.968094935498
8838	224719,0.954399684111|209385,0.952726775361|271656,0.952422117486|271659,0.950989821289|265627,0.950564955979|261303,0.949522114879|217905,0.948665802748|268578,0.948327504528|270597,0.948023589703|273201,0.945865392388
4748	224719,0.984399552798|265627,0.982695090098|271659,0.981456138508|202461,0.980510108872|271656,0.980463453971|209385,0.979741053611|223473,0.979497132224|273201,0.979322077505|217020,0.979271371221|250733,0.97903310176
6797	224719,0.948740316758|62662,0.948529688631|265627,0.947464587113|268748,0.945357165078|270286,0.944341902301|271656,0.94314813983|250967,0.943094377206|241624,0.943060149039|269945,0.94255921438|272051,0.941498154194
10896	224719,0.913385456768|62662,0.912858562566|265627,0.910710828506|250967,0.910499733227|266876,0.909586327734|250733,0.907783332616|270286,0.907170752516|269945,0.905696520914|272073,0.903851273543|264226,0.90368502803
4753	224719,0.967950237333|265627,0.966449673756|250733,0.963576330203|62662,0.962305351274|272073,0.962243818085|266876,0.962001816775|271656,0.960876298999|202461,0.960453883776|223473,0.960087517386|273201,0.959881357783
427	224719,0.95236193102|265627,0.94878817231|62662,0.948106009432|269945,0.945597344132|250733,0.944219671501|202461,0.944135761047|214338,0.944078670634|247674,0.943944986939|261962,0.943126435203|125765,0.942705364668
7278	224719,0.96781524773|265627,0.964148541546|271659,0.962942844195|202461,0.961157336274|217020,0.95992132902|265884,0.959633779002|223473,0.95934748125|250733,0.959278532328|271656,0.959128842928|47247,0.959014899639
4758	224719,0.915577113737|265627,0.908419758171|270186,0.907735319964|250733,0.907184348397|47247,0.906600715|272073,0.906132362127|217020,0.905462463805|265884,0.90532922684|202461,0.904968331293|67063,0.903951663645
4759	224719,0.919662642457|265627,0.91131016747|261962,0.909836429171|217020,0.909585483255|202461,0.909571053688|214338,0.908081702419|247674,0.907636584409|47247,0.907579538391|250733,0.907090383001|265884,0.906715812056
6811	224719,0.943729491013|271659,0.939759446676|265627,0.936972673741|265884,0.935543462063|209385,0.935008414336|202461,0.93347919606|47247,0.933219345668|271656,0.932943860136|217020,0.932672190737|249601,0.932161645027
4766	224719,0.800958578358|129380,0.79708019283|271912,0.794543845047|250733,0.793873249486|272073,0.79380897494|214338,0.793792733656|269945,0.792499452332|265627,0.792336065807|271005,0.791480645697|224908,0.791079572892
8645	224719,0.94723126345|265627,0.942515567504|250733,0.938683790195|62662,0.938632400835|202461,0.937918340065|261962,0.937766482707|214338,0.937737033296|269945,0.937731862544|247674,0.937055773376|271659,0.936725567181
3091	271656,0.960168066503|224719,0.959347324269|209385,0.958811729047|270597,0.957718421714|265627,0.95712022531|271659,0.956534976792|261303,0.955750431652|168431,0.955672819272|273201,0.954619767937|217905,0.954069759628
5936	270186,0.804430062184|224719,0.796148131175|266876,0.795780015769|265627,0.792030858931|250733,0.791827259738|272073,0.791533246433|209656,0.791243469243|248255,0.789160343613|244448,0.789041409398|188122,0.788839539373
6819	224719,0.973420797396|265627,0.970924261528|271656,0.969606806081|271659,0.969237740997|209385,0.968974848357|250733,0.968243135491|272073,0.967966125612|273201,0.967427379155|270597,0.966879777432|261303,0.966443294188
4772	209385,0.939366182509|271656,0.939110410209|224719,0.939034787686|217905,0.935924480502|271659,0.93567965766|261303,0.935366905828|265627,0.935051924555|268578,0.934998341876|247674,0.934027365177|129380,0.933899297766
4774	271656,0.95527105958|209385,0.954580172562|224719,0.954127633314|265627,0.95156875921|261303,0.951382878031|217905,0.951089473953|268578,0.951026385663|271659,0.95025581828|270597,0.950212683535|263759,0.94755925133
2161	224719,0.933181550123|265627,0.931743508775|250733,0.930698847153|62662,0.929037199283|272073,0.928673695577|266876,0.927748792116|250967,0.925295069139|270186,0.924689534737|269945,0.924304850229|188122,0.92383336261
2728	224719,0.966789269066|265627,0.96277606324|271659,0.960846908518|250733,0.960193521468|261962,0.95939639132|214338,0.959328699401|272073,0.959194757623|202461,0.958417008638|247674,0.958409271459|129380,0.958395828103
4779	224719,0.906195054382|265627,0.902016784176|271656,0.897205012189|271659,0.896380664187|250733,0.894806126426|209385,0.894632421775|202461,0.893068328367|273201,0.892965087833|272073,0.892481029761|62662,0.891491490807
8876	224719,0.902389940347|271659,0.898841885216|209385,0.897170601292|271656,0.895673329176|265627,0.895456788334|261303,0.891573315188|202461,0.891112766873|217905,0.891091349727|247674,0.889893974743|268578,0.888145051753
2845	224719,0.958480433374|265627,0.95492723551|62662,0.953058872887|269945,0.953056826745|250733,0.953032271443|214338,0.951342460351|272073,0.95096261694|261962,0.950410842024|247674,0.950036951356|202461,0.949525475208
2736	224719,0.964083814095|265627,0.960393613619|250733,0.957587556093|202461,0.957332183069|62662,0.956871391163|272073,0.955995091735|261962,0.955750643395|223473,0.955356302225|217020,0.955323687356|47247,0.954794687191
7274	224719,0.976602422721|265627,0.972825477711|250733,0.971935962974|261962,0.971546520716|272073,0.971378331194|214338,0.970804903123|202461,0.970479319295|271659,0.96975818969|247674,0.969739394841|67063,0.969489132
690	224719,0.969045385035|265627,0.966762287198|271656,0.966349503373|209385,0.965258937563|271659,0.965135438183|273201,0.962762395091|261303,0.96207680348|202461,0.961808131224|250733,0.961430774983|270597,0.961204703557
3187	224719,0.926337960009|265627,0.921556367412|250733,0.91728025096|272073,0.915695643833|271659,0.91506300225|202461,0.914435889731|62662,0.91253073442|261962,0.912366517183|223473,0.912267910002|271656,0.911497556984
10411	224719,0.930677576902|265627,0.927086322514|62662,0.924544491911|271659,0.922975185898|202461,0.922608972269|271656,0.922030256206|209385,0.91969600268|223473,0.918667258201|233376,0.918615726268|217020,0.918554749066
6841	224719,0.946804198639|265627,0.943184954415|271656,0.942051953805|209385,0.941414593766|250733,0.940862118415|272073,0.939693913561|271659,0.939281774289|269945,0.938024047371|261303,0.937999615707|270597,0.937338651731
1823	224719,0.925756921399|271659,0.924583199524|209385,0.922484702945|271656,0.918779093948|217905,0.9182708243|261303,0.918269671182|265627,0.917637583581|247674,0.916864744681|271996,0.916645075925|268578,0.916421050957
702	224719,0.944900721163|265627,0.94176219636|250733,0.936160642077|271659,0.935673667167|202461,0.935479612939|62662,0.93478792193|271656,0.93463471591|272073,0.934133642257|223473,0.934052529651|273201,0.933194405089
8895	224719,0.974163426194|214338,0.971671726631|269945,0.971101869818|129380,0.970782840562|247674,0.970752025497|265627,0.970323048619|250733,0.969901956412|261962,0.969725121922|224908,0.968851300889|272073,0.968842483795
4801	224719,0.955494742296|265627,0.952122127278|250733,0.950508075507|62662,0.950468815431|272073,0.948518240056|269945,0.948332247245|266876,0.946806558389|202461,0.946563394952|261962,0.946415013019|214338,0.945583591955
2754	224719,0.96051488882|265627,0.955579671542|271659,0.95478998283|202461,0.953096950696|261962,0.951849388444|217020,0.951499715901|250733,0.950289843796|223473,0.950070054519|247674,0.950038033928|265884,0.949910565937
10948	224719,0.93903090752|265627,0.933350141226|271659,0.931206785135|250733,0.929386397266|272073,0.928828831255|202461,0.927488918822|261962,0.926895037706|209385,0.926725334441|271656,0.926398749634|273201,0.925392907665
4805	224719,0.948051322203|265627,0.945494103524|202461,0.940090828433|271659,0.939296907265|223473,0.93920156036|62662,0.938770612846|250733,0.938464154979|271656,0.938273473103|217020,0.938202709727|266876,0.937733330363
4808	268748,0.897332685805|271656,0.895619793561|265627,0.894923734507|224719,0.892879515676|250967,0.891233899426|250733,0.891122861007|266876,0.891110745161|268585,0.890763031779|225992,0.890108930257|272599,0.889024346694
3532	224719,0.965522844964|265627,0.962717039786|62662,0.960373300018|202461,0.958765523439|250733,0.958040466486|269945,0.957187475232|261962,0.95686476226|223473,0.956377628744|214338,0.956265256519|247674,0.956228021582
6263	224719,0.844332559332|271659,0.839897139754|209385,0.836267461142|265627,0.835632753164|271656,0.833720619259|247674,0.832852332269|202461,0.831929196359|261303,0.829946013299|214338,0.829939640248|217905,0.829416570129
8908	224719,0.970985387526|265627,0.967482458719|271659,0.966946335732|209385,0.965236604081|271656,0.964968448192|250733,0.964275171761|272073,0.963954526687|202461,0.963294352544|273201,0.963282578423|261962,0.962510398149
4814	224719,0.944066879482|265627,0.93947625508|271659,0.935641217888|202461,0.935330886957|217020,0.933421591195|250733,0.933130035305|223473,0.932949203017|261962,0.931593016413|265884,0.931571069952|47247,0.931554033493
10962	224719,0.935490787189|265627,0.932247703642|250733,0.929603946441|272073,0.927760571797|62662,0.927331997476|266876,0.925828413951|202461,0.924164862295|223473,0.922860248723|270186,0.922821818934|188122,0.922067617494
2775	224719,0.956073532383|271656,0.954925161917|265627,0.9539307349|209385,0.952835053673|271659,0.951602457383|270597,0.951114039899|273201,0.950501537398|261303,0.949233253629|168431,0.949073670086|250733,0.947400876473
2776	224719,0.933152587657|265627,0.931151965196|209385,0.930006046038|62662,0.928096945456|268748,0.926167128303|269945,0.925830318558|271659,0.925403139611|261303,0.925236241972|250733,0.923889699668|217905,0.923813967036
5583	270597,0.959949077485|271656,0.959182927733|209385,0.957311588344|224719,0.957107309383|265627,0.955539943065|261303,0.955086120619|272667,0.954476578782|268578,0.954367652404|250733,0.95323274783|270822,0.95321880524
6877	224719,0.961280394357|265627,0.959829093551|271656,0.958702301507|250733,0.957160712302|272073,0.956194549016|209385,0.955971323142|273201,0.954848051294|271659,0.954065655484|270597,0.954033377111|62662,0.952838992275
8926	224719,0.962840081034|265627,0.961329746869|62662,0.957270752619|271656,0.957150935861|202461,0.957022699451|199888,0.956621331101|271659,0.95642814152|268748,0.956363617846|269898,0.956234205419|223473,0.956112163509
8929	224719,0.947898682172|250733,0.944570021665|272073,0.944065914864|265627,0.943330081566|270186,0.942997984517|269945,0.94166613161|269169,0.940541609052|214338,0.939844041744|271005,0.939675859121|129380,0.939223396916
4834	224719,0.948798830271|265627,0.94282543632|217020,0.942370122086|202461,0.941578470204|261962,0.939906046032|271659,0.939745011773|247674,0.939087541614|214338,0.938393325227|265884,0.938151313709|47247,0.938070603745
9339	224719,0.960383985856|265627,0.957075832041|266876,0.955777335277|250733,0.955684685016|272073,0.954519113269|270186,0.954338773937|62662,0.95365458499|202461,0.952956525837|47247,0.951988176425|223473,0.951944307011
10982	224719,0.915177283006|271659,0.913551379424|209385,0.912922555193|271656,0.910293647664|217905,0.908650388734|261303,0.908057864618|265627,0.90788969227|247674,0.907379154893|271996,0.906594800801|268578,0.906245093599
4839	62662,0.901231026535|224719,0.90004703175|265627,0.898280276771|250967,0.898234698253|270286,0.895683518421|266876,0.89482800759|250733,0.894278031837|269945,0.894246422717|241624,0.891526705244|264226,0.890832170558
744	224719,0.957670218975|265627,0.953957239014|271659,0.951147511015|250733,0.951028288288|272073,0.950847157075|271656,0.949860635759|270186,0.949393597259|209385,0.949082305026|273201,0.948418796597|202461,0.94762123626
9913	224719,0.955140207391|265627,0.950564947804|271659,0.949525151|202461,0.946357367886|209385,0.945893066467|271656,0.9457884111|250733,0.94514617759|261962,0.944342192551|273201,0.944106241912|272073,0.94397918059
8938	224719,0.954416870283|265627,0.950473651677|250733,0.949191316832|272073,0.94758005823|62662,0.947547582348|269945,0.945969602518|261962,0.945475375985|202461,0.945313772876|266876,0.944381359013|214338,0.944093346848
5110	224719,0.952473081499|270186,0.950142024531|265627,0.949860376089|271656,0.949550417968|272073,0.949461837237|250733,0.949405093301|270597,0.948458428273|272667,0.948135201466|209385,0.947966406144|261303,0.94522180256
748	224719,0.919216452288|265627,0.916428792672|271656,0.910104473641|271659,0.908971301013|202461,0.908549798482|250733,0.907925966405|62662,0.907856349879|223473,0.907595471783|273201,0.907482767746|209385,0.905646205375
8941	224719,0.958488568928|265627,0.955520599849|62662,0.953744988146|269945,0.952820112762|247674,0.952120621028|271656,0.951909571834|214338,0.951747664386|271659,0.951547678971|209385,0.95079487142|129380,0.950480091272
10992	224719,0.968083801998|265627,0.963874488749|214338,0.961832393946|261962,0.961633057545|247674,0.961513502929|202461,0.961130958473|271659,0.960984345802|250733,0.960967765671|269945,0.960342838862|62662,0.959591124521
8945	224719,0.965893111712|265627,0.961816433843|250733,0.9604935451|62662,0.960074984539|269945,0.959902000201|214338,0.959715838853|261962,0.959619844432|272073,0.958847866482|202461,0.958795904846|247674,0.958696212885
754	271656,0.956974035792|209385,0.95457937207|270597,0.953936287138|224719,0.953668565505|265627,0.952382344824|168431,0.951394623883|261303,0.951225736074|271659,0.950342667|273201,0.949751993324|217905,0.949667714982
6611	265884,0.915858425103|224719,0.911442695821|217020,0.909084666247|249601,0.908424553732|271659,0.908139282311|240480,0.908070388908|47247,0.908055274882|161784,0.907922616759|231547,0.905577164805|201427,0.905528270666
10366	224719,0.866654685707|62662,0.864590109586|265627,0.862748812426|268748,0.857131042226|247674,0.856936644603|269945,0.856455371307|270286,0.856345327162|271656,0.856283184281|202461,0.856144244394|271889,0.855562620373
6902	224719,0.899430361133|271659,0.892940076905|265627,0.892839119141|209385,0.890343123797|271656,0.890154588389|273201,0.887222604717|270597,0.886594449234|250733,0.886181916629|261303,0.885614154885|202461,0.884794867416
809	224719,0.961507443596|265627,0.958076963889|62662,0.955969654261|202461,0.954677762486|271659,0.954388834873|247674,0.954239527672|214338,0.953561372257|269945,0.953425200718|261962,0.952971658724|250733,0.952201473366
7295	268748,0.970713238536|265627,0.969998216751|224719,0.969803463099|62662,0.969707223673|250967,0.969440366773|270286,0.968087153936|271656,0.967926749376|251186,0.96777150913|268585,0.967310760021|266876,0.967232945377
2812	272535,0.545932105969|272565,0.537790539472|272706,0.53775190136|269855,0.53503486027|272612,0.534386811761|184383,0.533633343052|272641,0.533564364103|272997,0.533097445837|79607,0.532036902995|271797,0.531266429368
2813	224719,0.935546853279|265627,0.930652671287|271659,0.927180536928|202461,0.926195170555|217020,0.923466147606|223473,0.923307075381|250733,0.923166516452|271656,0.922425839646|261962,0.922319315819|62662,0.922311615862
766	224719,0.879087446879|265884,0.876045721781|217020,0.87373444287|47247,0.873694600486|270186,0.873175925422|265627,0.870784467284|161784,0.870453944369|7631,0.870063301666|202461,0.867831603412|250733,0.867460398876
10709	224719,0.946208180512|265627,0.944310684602|62662,0.940811654774|271656,0.940287542713|250733,0.939739622356|272073,0.937036393388|209385,0.936812799195|271659,0.936420670774|269945,0.936182417728|273201,0.935739665536
9300	224719,0.9646650423|265627,0.963669726151|250733,0.961126934025|62662,0.960891535906|271656,0.960690921391|272073,0.959335041915|266876,0.957559375812|209385,0.957358187891|269945,0.957143856588|273201,0.957083138607
6272	224719,0.942838350494|250733,0.941955625815|270186,0.941513860132|272073,0.941136850183|265627,0.939489256715|269945,0.939030763439|269169,0.936795867824|266051,0.935703903135|62662,0.935557327151|271005,0.934684464708
11010	224719,0.945699160653|265627,0.938808457288|271659,0.938736884378|261962,0.936884277056|214338,0.936435383159|247674,0.935740822901|202461,0.935124505302|250733,0.935084279235|129380,0.935070876688|272073,0.934263928722
4868	224719,0.958668043915|265627,0.954639899887|270186,0.953687794608|272073,0.952874094319|250733,0.952780908447|271659,0.951272961681|67063,0.949693989823|269169,0.949236455332|202461,0.948619960299|271656,0.948426164919
8891	224719,0.962936859989|265627,0.959758289843|202461,0.956047808593|250733,0.955927695407|62662,0.955125913423|223473,0.954530487834|272073,0.954299458102|271659,0.954092513496|217020,0.953979469907|266876,0.953271602172
8967	266317,0.677055969475|250967,0.673519670297|260456,0.671067810796|50147,0.670749508941|264226,0.670251227557|64256,0.67013706584|195951,0.669217889547|259665,0.66919299152|251186,0.667878714737|198329,0.66779019494
10937	224719,0.96126654934|265627,0.960423543188|271656,0.960344165247|268748,0.959384086168|209385,0.956947032962|62662,0.955918963376|271659,0.955773877608|268585,0.955644051705|273201,0.955593931811|202461,0.953952255548
4874	224719,0.96813261476|217020,0.964917420712|265627,0.963338726575|202461,0.96298512453|271659,0.962171116941|265884,0.961897049331|261962,0.961299679745|243731,0.961018726894|201427,0.96101011295|47247,0.960918018786
2827	62662,0.920990409947|224719,0.920859800278|265627,0.91858691919|268748,0.915104073788|270286,0.914997411325|269945,0.914365644488|241624,0.913648095144|271656,0.912434473704|250967,0.912111509426|272051,0.911144247932
2134	224719,0.9532659389|265627,0.95165432512|271656,0.947315779085|250733,0.946156404727|273201,0.945591329172|271659,0.945087311451|266876,0.944994002939|272073,0.944702657475|223473,0.944679325132|202461,0.94448279903
782	224719,0.957892673102|265627,0.954518187161|271659,0.950167886654|250733,0.949865039746|202461,0.949832302031|272073,0.948280250835|223473,0.948167784087|62662,0.947806393264|271656,0.947418273165|261962,0.946810524214
6927	224719,0.958924362704|265627,0.953295074172|247674,0.952231854864|214338,0.952041609594|261962,0.951999150813|202461,0.95170944933|271659,0.950647788819|217020,0.95025865105|53321,0.949383100975|250733,0.949284121986
2833	224719,0.959040392652|265627,0.957376444759|209385,0.95611235668|271659,0.954434875572|273201,0.953204074901|270597,0.952562034769|261303,0.952327735426|168431,0.95144316002|268748,0.951318578725|202461,0.950600856693
6641	224719,0.954851958547|265627,0.949148333368|202461,0.946734164819|271659,0.946489203684|261962,0.946164491031|217020,0.94571120632|250733,0.945397425718|47247,0.945185284388|265884,0.944933937774|272073,0.944265063174
10460	224719,0.964480227484|265627,0.959765654496|250733,0.958282192759|47247,0.957997439053|217020,0.957827098451|202461,0.957767891338|272073,0.957419756306|265884,0.957252274507|261962,0.957185936777|270186,0.955905680281
